,latest_changed_password,max_item_count,days_since_first_transaction,email_address_age_days,email_domain_label,email_domain_tld_label,email_username_length,num_unique_delivery_addresses,latest_delivery_address_name_length,latest_delivery_address_region_label,latest_delivery_address_fraction_vowels,latest_order_amount_usd,latest_item_category,latest_item_product_title,latest_item_quantity,latest_item_tag_count,per_week_purchase_total,per_week_unique_ips,per_week_update_account,per_week_payment_method_change,per_day_add_item_to_cart,per_day_transactions,per_day_payment_method_change,per_day_devices_per_user,per_day_purchase_total,per_day_unique_billing_last4,per_month_logout,per_month_page_activity,per_month_transactions
9841,Missing,-999.0,-999.0,249.79409872685184,386.0,17.0,17.0,-999.0,-999.0,-999.0,-999.0,-999.0,Tacos,12. Carne Asada,10.0,1.0,-999.0,2.0,-999.0,0.0,-999.0,-999.0,0.0,1.0,-999.0,-999.0,-999.0,-999.0,-999.0
7180,False,1.0,78.27222305892667,312.425544224537,386.0,17.0,9.0,1.0,12.0,20.0,0.495875522550867,206.95998050287267,Sandwiches,Chicken Pesto Panini,1.0,1.0,79.39,1.0,-999.0,0.0,-999.0,1.0,0.0,1.0,30.25,-999.0,-999.0,2.0,4.483389023143445
13977,False,2.0,936.8028201293362,491.8271821296297,938.0,28.0,11.0,1.0,17.0,43.0,0.4638677021588873,56.78222680427327,Red Robin's Finest Gourmet Burgers,Smoke & Pepper™,1.0,0.0,25.21,1.0,-999.0,0.0,-999.0,1.0,0.0,1.0,25.21,-999.0,-999.0,-999.0,7.938347393303238
10683,False,4.0,314.9896886833975,105.2026648726852,86.0,46.0,9.0,2.0,10.0,43.0,0.5021824651823017,16.716914997662315,Salads,Side Garden,4.0,1.0,57.53,2.0,1.0,0.0,5.0,1.0,0.0,2.0,57.53,1.0,-999.0,3.0,3.586836226303987
1181,False,1.0,430.9616894054376,708.1759322685185,458.0,17.0,7.0,-999.0,12.0,36.0,0.3216712434065757,52.01390252967782,Entrees,Burrito Bowl,1.0,1.0,-999.0,1.0,1.0,0.0,-999.0,-999.0,0.0,1.0,-999.0,-999.0,-999.0,-999.0,-999.0
1765,Missing,1.0,346.43448604701285,96.67892420138892,386.0,17.0,10.0,1.0,13.0,5.0,0.4875170816471449,200.5168399144754,Hot Melted Sandwiches,Woody,1.0,1.0,22.0,1.0,-999.0,0.0,-999.0,1.0,0.0,1.0,22.0,1.0,-999.0,-999.0,4.483389023143445
7370,False,1.0,485.7825165457027,632.7889722453704,472.0,17.0,9.0,2.0,14.0,42.0,0.2875367552991399,6.651240659583131,Salads,Newk's Favorite,1.0,1.0,70.87,2.0,4.0,0.0,-999.0,-999.0,0.0,2.0,0.0,-999.0,-999.0,-999.0,5.258750478165049
16433,False,2.0,314.9896886833975,304.92433229166664,386.0,17.0,9.0,1.0,14.0,23.0,0.3031178774198034,122.50341644359844,Appetizers & Sides,Fresh Jumbo Wings or Boneless Wings,1.0,1.0,68.86,2.0,5.0,0.0,-999.0,-999.0,0.0,1.0,0.0,-999.0,-999.0,-999.0,1.2781288867765308
6384,Missing,1.0,1419.1942749639993,660.8770666666667,386.0,17.0,13.0,1.0,11.0,23.0,0.4483738386013887,109.66741892151568,Tacos,Taco Carne Asada,4.0,1.0,0.0,1.0,-999.0,0.0,-999.0,-999.0,0.0,1.0,0.0,1.0,-999.0,-999.0,5.645795536516415
4371,Missing,1.0,121.9987391128497,70.38701313657405,386.0,17.0,14.0,1.0,12.0,11.0,0.4504987102365687,109.66741892151568,Main Menu,Krystals®,1.0,1.0,29.05,1.0,-999.0,0.0,-999.0,1.0,0.0,1.0,29.05,1.0,-999.0,-999.0,12.2848191390621
13400,False,1.0,1674.37388456369,538.6325509722222,1100.0,17.0,12.0,1.0,12.0,5.0,0.3096972064737742,109.66741892151568,Salads,White Truffle ‘Caesar’ Salad,1.0,1.0,0.0,1.0,1.0,0.0,-999.0,-999.0,0.0,1.0,0.0,-999.0,-999.0,-999.0,0.5447213329258704
448,False,1.0,314.9896886833975,1307.710643125,64.0,17.0,16.0,1.0,15.0,33.0,0.2812664469681717,114.21263233509566,Missing,Missing,-999.0,-999.0,0.0,1.0,2.0,0.0,-999.0,-999.0,0.0,1.0,0.0,-999.0,-999.0,-999.0,10.556834959801606
6680,Missing,1.0,71.6286353909826,663.5145942476853,386.0,17.0,12.0,1.0,12.0,33.0,0.4970809019689512,109.66741892151568,Breakfast- Build Your Own Omelet,Build Your Own Omelet,1.0,1.0,17.38,2.0,-999.0,0.0,-999.0,1.0,0.0,2.0,17.38,1.0,-999.0,-999.0,1.8808784664932103
11362,Missing,2.0,653.283417155859,959.381364351852,458.0,17.0,12.0,1.0,12.0,43.0,0.3044501003839784,109.66741892151568,Beef,B15. Beef with Broccoli,1.0,1.0,33.37,1.0,-999.0,0.0,-999.0,1.0,0.0,1.0,33.37,1.0,-999.0,-999.0,0.296660252358214
10244,False,1.0,682.7882146396403,310.09120858796297,386.0,17.0,7.0,-999.0,13.0,5.0,0.5912684479115347,109.66741892151568,Bar-B-Que,Tri Tip Steak Sandwich,2.0,1.0,-999.0,1.0,-999.0,0.0,-999.0,-999.0,0.0,1.0,-999.0,-999.0,-999.0,-999.0,-999.0
16435,Missing,1.0,347.92474542358894,355.8664672106481,386.0,17.0,11.0,1.0,12.0,5.0,0.3169932081480101,109.66741892151568,Tortas,Torta Michoacana,1.0,1.0,0.0,1.0,-999.0,0.0,-999.0,3.0,0.0,1.0,0.0,1.0,-999.0,-999.0,12.930903735850762
15361,False,1.0,132.14124901798596,301.1025239699074,458.0,17.0,10.0,1.0,10.0,30.0,0.3742956260273475,109.66741892151568,Entrees,Burrito,1.0,1.0,0.0,1.0,1.0,0.0,-999.0,3.0,0.0,1.0,0.0,1.0,-999.0,-999.0,4.483389023143445
5349,False,1.0,99.77078809748514,1513.9762324074077,386.0,17.0,16.0,1.0,14.0,23.0,0.2805681174286987,45.85057812007729,Pizza,"16"" #11 Persian Beef    Tomato    Feta & Harissa",1.0,1.0,52.27,1.0,-999.0,0.0,-999.0,1.0,0.0,2.0,52.27,-999.0,-999.0,1.0,4.483389023143445
8863,False,1.0,314.9896886833975,153.8517700231481,386.0,17.0,14.0,1.0,11.0,17.0,0.138595692452054,128.74202392382168,Chicken    Wraps & More,Chicken Tenders,1.0,1.0,29.3,1.0,3.0,0.0,-999.0,1.0,0.0,1.0,29.3,1.0,-999.0,-999.0,4.483389023143445
7988,False,1.0,1254.0824909195346,1301.0860857060186,386.0,17.0,8.0,1.0,17.0,5.0,0.3639758314539378,82.27556253300651,Vegetarian Entrées,Thai Harvest Curry,1.0,1.0,54.1,1.0,-999.0,0.0,-999.0,1.0,0.0,1.0,54.1,1.0,-999.0,-999.0,1.8111252201671073
8608,False,1.0,848.0959018305132,192.0616805555556,1040.0,28.0,8.0,1.0,13.0,45.0,0.2527224440006963,180.03705014105378,Quesadillas,Quesadillas,1.0,1.0,17.85,1.0,-999.0,0.0,-999.0,-999.0,0.0,1.0,0.0,-999.0,-999.0,-999.0,4.483389023143445
13459,False,1.0,771.1567827334778,136.03511943287037,712.0,28.0,8.0,1.0,12.0,34.0,0.4786224440203444,93.57483890690314,Home-style Dinners,Country Fried Steak,1.0,1.0,42.7,1.0,-999.0,0.0,-999.0,1.0,0.0,1.0,42.7,-999.0,-999.0,-999.0,3.626563549500335
6779,False,1.0,298.65225500627616,191.0940118865741,1100.0,17.0,15.0,1.0,13.0,11.0,0.3670494282642789,19.221197990756636,Beverages,Strawberry Lemonade,1.0,1.0,0.0,1.0,1.0,0.0,-999.0,-999.0,0.0,1.0,0.0,-999.0,-999.0,-999.0,4.483389023143445
15340,False,2.0,304.2835595904108,95.77739972222224,472.0,17.0,12.0,1.0,13.0,34.0,0.4134816656080984,12.683988294373846,Classic Melts,Frisco Melt 'n Fries,1.0,1.0,19.15,3.0,3.0,0.0,-999.0,-999.0,0.0,1.0,0.0,-999.0,-999.0,-999.0,7.520200727344549
2017,False,1.0,694.060330424722,438.35187675925926,386.0,17.0,13.0,1.0,17.0,6.0,0.3486753514244615,37.416505126682495,Neapolitan Pizzas,"20"" (Red Pie)",1.0,1.0,27.38,1.0,-999.0,0.0,-999.0,1.0,0.0,2.0,27.38,1.0,-999.0,1.0,5.732536214811752
4918,False,1.0,579.9456349125578,783.0961295370372,386.0,17.0,14.0,1.0,13.0,27.0,0.2745012635543561,109.66741892151568,Cajun Sweeties,Luziana Bread Pudding,1.0,1.0,49.53,3.0,2.0,2.0,-999.0,2.0,0.0,3.0,0.0,1.0,-999.0,-999.0,7.294047881314873
3357,False,-999.0,-999.0,0.0072545833333333,386.0,17.0,14.0,-999.0,13.0,43.0,0.3120448317764963,-999.0,Missing,Missing,-999.0,-999.0,-999.0,1.0,1.0,0.0,-999.0,-999.0,0.0,1.0,-999.0,-999.0,-999.0,-999.0,-999.0
15395,False,1.0,314.9896886833975,8.037557546296297,730.0,17.0,11.0,1.0,12.0,43.0,0.5026722727183516,109.66741892151568,Missing,Missing,-999.0,-999.0,-999.0,1.0,6.0,0.0,-999.0,2.0,0.0,1.0,-999.0,1.0,-999.0,-999.0,7.78879560596898
45,False,1.0,373.18531037926266,149.3548558564815,386.0,17.0,14.0,1.0,13.0,22.0,0.3286969292183644,54.72123597720987,Angus Burgers,Patty Melt Combo,1.0,1.0,16.71,3.0,4.0,5.0,-999.0,2.0,3.0,1.0,0.0,2.0,-999.0,-999.0,2.9501191083422396
313,False,1.0,872.0668876800424,130.78289407407408,386.0,17.0,13.0,1.0,13.0,6.0,0.2183954109662408,21.443186520930656,Vegetarian Roll Sushi,V28 Avocado – 6 pcs.,3.0,1.0,29.37,1.0,-999.0,0.0,-999.0,1.0,0.0,1.0,29.37,-999.0,-999.0,-999.0,4.483389023143445
11442,Missing,1.0,298.7646812263319,105.6433256597222,386.0,17.0,9.0,1.0,14.0,5.0,0.315733370169666,109.66741892151568,Chicken,Jack's Spicy Chicken (Combo),1.0,1.0,-999.0,1.0,-999.0,0.0,-999.0,-999.0,0.0,1.0,-999.0,-999.0,-999.0,-999.0,0.6568302645472439
7081,True,1.0,1140.6281085567527,780.0266895486111,386.0,17.0,7.0,1.0,13.0,5.0,0.3008322427465382,66.48737471273031,Cheese Steak Sandwiches,Classic Philly Cheese Steak (Half),1.0,1.0,76.17,1.0,-999.0,0.0,-999.0,1.0,0.0,1.0,21.8,1.0,-999.0,-999.0,0.3586061466757959
3536,False,1.0,213.54917524460063,1317.067582962963,553.0,17.0,10.0,1.0,13.0,11.0,0.549877682202627,109.66741892151568,Side Orders / Extras,Rice & Beans Combo,1.0,0.0,-999.0,1.0,1.0,0.0,-999.0,1.0,0.0,1.0,-999.0,-999.0,-999.0,-999.0,1.386667052060984
3424,False,1.0,283.9059033178287,259.39626133101854,386.0,17.0,12.0,-999.0,13.0,47.0,0.3735971324457796,143.12577328405155,Free Delivery,Dave's Double®,1.0,1.0,-999.0,1.0,-999.0,0.0,-999.0,-999.0,0.0,1.0,-999.0,-999.0,-999.0,-999.0,-999.0
2606,True,1.0,1133.6191734905567,565.0228940740741,386.0,17.0,9.0,1.0,15.0,5.0,0.4046743799050479,109.66741892151568,A La Carte Extras,Tacos (Crispy),1.0,1.0,0.0,1.0,-999.0,0.0,-999.0,-999.0,0.0,1.0,0.0,-999.0,1.0,-999.0,3.697548000539686
2365,False,1.0,-999.0,0.0012124652777777,1100.0,17.0,15.0,-999.0,4.0,10.0,0.288107014802112,109.66741892151568,Missing,Missing,-999.0,-999.0,-999.0,1.0,1.0,0.0,-999.0,-999.0,0.0,1.0,-999.0,-999.0,-999.0,-999.0,-999.0
13206,False,1.0,329.28659441540515,128.30635991898149,386.0,17.0,15.0,1.0,10.0,5.0,0.5391540562325459,114.38799827615688,Drinks,Soft Drink - Large,1.0,1.0,0.0,1.0,-999.0,0.0,-999.0,-999.0,0.0,1.0,0.0,-999.0,-999.0,-999.0,0.6096444026376302
4576,False,1.0,229.84985925953652,0.0142983217592592,64.0,17.0,10.0,1.0,13.0,28.0,0.4732664134542952,109.66741892151568,Missing,Missing,-999.0,-999.0,15.35,1.0,5.0,0.0,-999.0,2.0,0.0,1.0,15.35,1.0,-999.0,-999.0,3.9371828066051457
15850,False,2.0,314.9896886833975,126.0702272800926,386.0,17.0,7.0,3.0,15.0,5.0,0.5610946298320425,109.66741892151568,Entrees,Burrito Bowl,1.0,1.0,67.72,2.0,2.0,0.0,-999.0,-999.0,0.0,1.0,0.0,-999.0,-999.0,-999.0,2.0941964228275123
11825,Missing,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,Lunch,Hash Browns,1.0,1.0,-999.0,1.0,-999.0,0.0,50.0,-999.0,0.0,1.0,-999.0,-999.0,-999.0,-999.0,-999.0
3067,Missing,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,Aperitivos (Appetizers),Flautas,1.0,1.0,-999.0,1.0,-999.0,0.0,8.0,-999.0,0.0,1.0,-999.0,-999.0,-999.0,-999.0,-999.0
3876,Missing,3.0,314.9896886833975,158.9296950462963,1100.0,17.0,12.0,-999.0,12.0,34.0,0.3814388759787255,137.5302397479769,Regular Burritos/Bowls,Regular Bowl,1.0,1.0,0.0,1.0,-999.0,0.0,-999.0,-999.0,0.0,1.0,0.0,-999.0,-999.0,-999.0,-999.0
6362,Missing,1.0,77.51520646013597,234.36223011574072,386.0,17.0,11.0,3.0,14.0,33.0,0.4791193509259812,58.160071069595254,Burgers,Classic Burger,1.0,1.0,64.74,1.0,-999.0,0.0,-999.0,1.0,0.0,1.0,64.74,1.0,-999.0,-999.0,4.377706482966266
3784,False,1.0,314.9896886833975,779.8634590625,386.0,17.0,8.0,2.0,12.0,21.0,0.3111504412350779,0.0127105180565649,Appetizers,Patties,3.0,1.0,47.37,5.0,2.0,0.0,-999.0,1.0,0.0,1.0,19.33,-999.0,-999.0,-999.0,10.934619690260355
10027,Missing,1.0,17.644306846036862,1356.2451965393518,386.0,17.0,9.0,-999.0,9.0,5.0,0.5800864103057283,185.05889180438143,Noodles,Burmese Pad Thai,1.0,1.0,-999.0,2.0,-999.0,0.0,-999.0,-999.0,0.0,1.0,-999.0,-999.0,-999.0,-999.0,-999.0
1946,Missing,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,Side,Chips & Guacamole,1.0,1.0,-999.0,1.0,-999.0,0.0,3.0,-999.0,0.0,1.0,-999.0,-999.0,-999.0,-999.0,-999.0
6543,False,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,1.0,36.0,0.0828615991491589,-999.0,Missing,Missing,-999.0,-999.0,-999.0,1.0,1.0,0.0,-999.0,-999.0,0.0,1.0,-999.0,-999.0,-999.0,-999.0,-999.0
4202,Missing,1.0,314.9896886833975,109.81430086805555,386.0,17.0,10.0,2.0,10.0,8.0,0.2652679860372312,87.64131490738667,Kick Starters,Jalapeño Spark Plugs,1.0,1.0,76.24,1.0,-999.0,0.0,-999.0,1.0,0.0,1.0,76.24,-999.0,-999.0,-999.0,4.483389023143445
12500,False,1.0,1393.6794799178074,166.6397368287037,458.0,17.0,7.0,1.0,11.0,5.0,0.4555722030951264,109.66741892151568,Salads + Soups,Chopped Salad,1.0,1.0,90.87,1.0,-999.0,0.0,-999.0,1.0,0.0,1.0,28.77,1.0,-999.0,-999.0,2.886846225349948
13177,False,1.0,314.9896886833975,909.178572349537,386.0,17.0,11.0,1.0,11.0,3.0,0.4092718588562633,170.35657058423303,Noodles & Pasta,Pasta Fresca,1.0,1.0,0.0,1.0,2.0,0.0,-999.0,-999.0,0.0,1.0,0.0,-999.0,-999.0,-999.0,4.483389023143445
14034,Missing,4.0,314.9896886833975,130.15284528935186,386.0,17.0,17.0,1.0,11.0,34.0,0.2697528685357988,64.3290085437755,Drinks & Sweets,Cinnamon Twists,1.0,1.0,24.81,1.0,-999.0,0.0,6.0,5.0,0.0,2.0,24.81,1.0,-999.0,1.0,6.181014386023815
8801,Missing,-999.0,-999.0,0.0,386.0,17.0,9.0,-999.0,-999.0,-999.0,-999.0,-999.0,Missing,Missing,-999.0,-999.0,-999.0,1.0,-999.0,0.0,-999.0,-999.0,0.0,1.0,-999.0,-999.0,-999.0,-999.0,-999.0
6623,False,1.0,295.76090270074263,210.3139495486111,386.0,17.0,12.0,1.0,11.0,43.0,0.6028905147545884,109.66741892151568,Hamburgers,Dave's Single®,1.0,1.0,0.0,1.0,1.0,0.0,-999.0,-999.0,0.0,1.0,0.0,-999.0,-999.0,-999.0,6.562549704756593
7192,False,2.0,314.9896886833975,322.02478357638887,472.0,17.0,16.0,1.0,13.0,21.0,0.2227652229041312,26.952516977435515,Bakery,Sugar Cookie,1.0,1.0,41.88,3.0,5.0,0.0,-999.0,1.0,0.0,2.0,11.2,1.0,-999.0,-999.0,5.035928173212763
2663,False,1.0,314.9896886833975,161.1250251388889,1100.0,17.0,13.0,1.0,12.0,5.0,0.2279921827993818,109.66741892151568,Specialties,Crunchwrap Supreme®,1.0,1.0,23.19,1.0,6.0,0.0,-999.0,1.0,0.0,1.0,23.19,1.0,-999.0,-999.0,3.0706296088196456
16252,False,1.0,354.98533217918674,6.95477894675926,386.0,17.0,9.0,1.0,11.0,33.0,0.31577059316506,109.66741892151568,Brandy,Courvoisier Cognac VS  | 750ml,1.0,1.0,-999.0,1.0,8.0,4.0,-999.0,5.0,4.0,1.0,-999.0,4.0,-999.0,-999.0,3.824363677859683
8871,False,2.0,314.9896886833975,8.051442939814812,1100.0,17.0,17.0,1.0,13.0,11.0,0.2696025519616436,169.9253350377687,Noodle Soup,P1. Phở Tái,4.0,1.0,-999.0,3.0,7.0,1.0,-999.0,-999.0,0.0,1.0,-999.0,-999.0,-999.0,-999.0,0.0592434963685423
8367,False,1.0,314.9896886833975,0.0097531018518518,64.0,17.0,11.0,1.0,19.0,5.0,0.3871918770594302,9.906290450356376,Missing,Missing,-999.0,-999.0,5.52,1.0,3.0,0.0,-999.0,1.0,0.0,1.0,5.52,1.0,-999.0,-999.0,3.9044571115258577
4735,False,1.0,1.5923396925929865,1180.7306621064815,386.0,17.0,14.0,2.0,14.0,4.0,0.3608979113246791,99.29690519330312,Bowls,Drunken Noodles,1.0,1.0,0.0,1.0,-999.0,0.0,4.0,-999.0,0.0,1.0,0.0,-999.0,-999.0,2.0,5.805965964752025
501,Missing,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,Barbecue Meat Plates,The 3 Meat Plate,1.0,1.0,-999.0,1.0,-999.0,0.0,2.0,-999.0,0.0,1.0,-999.0,-999.0,-999.0,-999.0,-999.0
8752,False,1.0,773.3977415860597,349.0000559490741,386.0,17.0,7.0,1.0,17.0,5.0,0.3035286690024822,109.66741892151568,"Fresh ""Raw"" Veggie Juices",Super Detox,1.0,0.0,33.68,1.0,1.0,0.0,-999.0,1.0,0.0,1.0,33.68,1.0,-999.0,-999.0,4.951052661404945
9452,False,1.0,475.39639028332465,129.8777839351852,386.0,17.0,8.0,1.0,14.0,5.0,0.4844376752728588,40.1197868240216,Appetizers,#12. Roti (Thai Pancake),1.0,1.0,0.0,1.0,-999.0,0.0,-999.0,-999.0,0.0,1.0,0.0,-999.0,-999.0,-999.0,4.483389023143445
11238,False,6.0,1692.1148537945733,5.9986336458333325,76.0,17.0,5.0,4.0,10.0,5.0,0.248341973306967,236.06329122947005,Juice,Arizona All Flavours | 24 oz,6.0,1.0,313.57000000000005,3.0,8.0,1.0,28.0,4.0,1.0,2.0,313.57000000000005,2.0,-999.0,-999.0,3.870149701558104
15751,False,1.0,1474.1882001503914,1536.0941754398148,386.0,17.0,15.0,1.0,15.0,43.0,0.1808115753521062,243.960740004385,Gyros,#4 Combo Gyro,1.0,1.0,39.69,1.0,-999.0,0.0,-999.0,1.0,0.0,1.0,39.69,1.0,-999.0,-999.0,4.755489296532323
5580,Missing,1.0,314.9896886833975,661.1681067013889,646.0,17.0,14.0,1.0,16.0,23.0,0.3759637440341451,109.66741892151568,Entrees,Burrito Bowl,1.0,1.0,28.43,1.0,-999.0,0.0,-999.0,1.0,0.0,1.0,28.43,-999.0,-999.0,-999.0,0.7607447598239068
5814,False,1.0,5.0874649556145926,566.8271707060185,386.0,17.0,11.0,1.0,15.0,5.0,0.3704942317686223,44.041753980705415,Vegetables,Dry Sauteed String Beans,1.0,1.0,-999.0,1.0,2.0,1.0,-999.0,1.0,1.0,1.0,-999.0,2.0,-999.0,-999.0,0.3596493672271034
11698,Missing,2.0,1480.27449132929,674.6131828125,1100.0,17.0,15.0,1.0,16.0,5.0,0.2855110800215686,109.66741892151568,Sandwiches & Salads,Club Sandwich,1.0,1.0,36.25,1.0,-999.0,0.0,-999.0,1.0,0.0,1.0,36.25,1.0,-999.0,-999.0,3.140928150166723
7597,False,2.0,191.17060527820925,319.0962770717593,553.0,17.0,12.0,2.0,13.0,43.0,0.296044091001536,37.333683833802425,Breakfast,Chick-fil-A® Chicken Biscuit,1.0,1.0,28.48,2.0,3.0,2.0,-999.0,1.0,2.0,1.0,0.0,1.0,-999.0,-999.0,13.04956442480362
7542,Missing,6.0,314.9896886833975,1852.848281180556,386.0,17.0,11.0,1.0,10.0,47.0,0.3080767536316307,109.66741892151568,Rice Dishes,House Platter,1.0,1.0,23.65,1.0,-999.0,0.0,8.0,1.0,0.0,1.0,23.65,1.0,-999.0,-999.0,4.619475857427142
1357,False,1.0,314.9896886833975,443.9255306828704,804.0,17.0,11.0,1.0,12.0,5.0,0.397383705261549,109.66741892151568,Noodles & Rice,Pork Fried Rice,1.0,1.0,21.75,1.0,-999.0,0.0,-999.0,1.0,0.0,1.0,21.75,-999.0,-999.0,-999.0,2.2623249501599094
14898,Missing,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,Curries,Green Curry.,1.0,1.0,-999.0,1.0,-999.0,0.0,1.0,-999.0,0.0,1.0,-999.0,-999.0,-999.0,-999.0,-999.0
15060,False,1.0,314.9896886833975,161.88341868055556,198.0,28.0,8.0,1.0,10.0,6.0,0.286739568430264,109.66741892151568,Fat Sandwiches,Fat Cow,1.0,1.0,22.48,1.0,-999.0,0.0,-999.0,1.0,0.0,1.0,22.48,-999.0,-999.0,-999.0,4.483389023143445
14670,False,-999.0,-999.0,250.88004167824073,386.0,17.0,9.0,-999.0,-999.0,-999.0,-999.0,-999.0,Beverages,White Peach Tea Lemonade,2.0,1.0,-999.0,2.0,-999.0,0.0,-999.0,-999.0,0.0,2.0,-999.0,-999.0,-999.0,-999.0,-999.0
13649,Missing,1.0,-999.0,271.3926658680556,386.0,17.0,16.0,-999.0,14.0,10.0,0.3438917510217127,109.66741892151568,Combination Platters,C23. Sesame Chicken,1.0,1.0,-999.0,1.0,-999.0,0.0,-999.0,-999.0,0.0,1.0,-999.0,-999.0,-999.0,-999.0,-999.0
4718,False,1.0,220.42415283252552,673.1984911805556,386.0,17.0,15.0,1.0,15.0,20.0,0.5422972753961818,228.5679486463057,Soups,New England Clam Chowder,1.0,1.0,51.7,2.0,14.0,4.0,-999.0,5.0,2.0,1.0,0.0,3.0,-999.0,-999.0,7.842997677359135
1218,False,1.0,512.5324472861588,121.70256136574072,386.0,17.0,7.0,2.0,12.0,33.0,0.3779498523171685,17.842467770239804,Pizza,Brooklyn or Sicilian,1.0,0.0,23.7,1.0,-999.0,0.0,-999.0,1.0,0.0,1.0,23.7,1.0,-999.0,-999.0,0.282442359257109
10644,Missing,3.0,182.64766508115105,1288.094527326389,386.0,17.0,11.0,1.0,10.0,43.0,0.3710562526227222,138.9006123886128,Missing,Missing,-999.0,-999.0,-999.0,1.0,-999.0,1.0,-999.0,4.0,1.0,2.0,-999.0,2.0,-999.0,1.0,4.6064832532883475
16422,False,2.0,336.24924918608747,108.04167542824074,179.0,17.0,17.0,2.0,17.0,43.0,0.2922864806141972,134.68014725728528,Bottled Drinks,Mexican Coke,1.0,1.0,31.52,1.0,1.0,0.0,-999.0,1.0,0.0,1.0,31.52,1.0,-999.0,-999.0,4.483389023143445
11540,False,1.0,314.9896886833975,1003.4707070486112,386.0,17.0,12.0,2.0,11.0,10.0,0.4498885332405292,40.984918919855936,Tacos,Jackfruit Tacos,1.0,1.0,170.5,5.0,4.0,0.0,-999.0,3.0,0.0,2.0,51.16,-999.0,-999.0,-999.0,7.167698719115016
14353,False,2.0,804.2637447559458,434.1738670023148,438.0,17.0,7.0,1.0,11.0,10.0,0.2718939087483481,101.12066105141092,Main Course,Big Mama's Pad Thai,1.0,1.0,105.98,2.0,4.0,0.0,-999.0,2.0,0.0,2.0,105.98,1.0,-999.0,-999.0,1.1532844610396424
2884,Missing,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,Fresh Drinks & Soda,Freshly Squeezed Orange Juice,1.0,1.0,-999.0,1.0,-999.0,0.0,5.0,-999.0,0.0,1.0,-999.0,-999.0,-999.0,-999.0,-999.0
16256,False,1.0,481.68716471813434,197.97119041666667,386.0,17.0,11.0,1.0,14.0,38.0,0.278350700605148,96.32884076756504,Side,Chips,1.0,1.0,44.31,1.0,-999.0,0.0,3.0,1.0,0.0,2.0,16.03,1.0,-999.0,5.0,8.569995045388819
11846,Missing,1.0,314.9896886833975,77.8364158449074,386.0,17.0,14.0,1.0,16.0,34.0,0.384586443305988,10.029691098990767,Craveable Sides,French Fries,1.0,1.0,34.12,3.0,-999.0,0.0,-999.0,3.0,0.0,1.0,0.0,1.0,-999.0,-999.0,11.050426849398471
3554,False,1.0,314.9896886833975,134.94910166666668,386.0,17.0,14.0,1.0,11.0,20.0,0.1939288591941408,109.66741892151568,Appetizers From The Kitchen,A19 Pancake,1.0,1.0,22.29,1.0,1.0,0.0,-999.0,1.0,0.0,2.0,22.29,1.0,-999.0,2.0,4.483389023143445
5832,False,1.0,314.9896886833975,104.27115420138892,1100.0,17.0,13.0,1.0,12.0,33.0,0.2234302216499886,128.25668893151527,Dollar Menu & More,Fries,1.0,1.0,0.0,2.0,3.0,0.0,-999.0,-999.0,0.0,1.0,0.0,-999.0,-999.0,-999.0,4.483389023143445
8669,False,2.0,422.9501663790416,213.94049844907408,730.0,17.0,12.0,1.0,12.0,5.0,0.2303687580644871,350.3001643304647,Tacos,Baja Chipotle,2.0,1.0,0.0,1.0,1.0,0.0,-999.0,-999.0,0.0,1.0,0.0,-999.0,-999.0,-999.0,3.620070551804075
6969,False,1.0,314.9896886833975,170.47475288194445,386.0,17.0,14.0,1.0,15.0,5.0,0.3463697308432343,28.80010472023904,Appetizers & Soups,Wings,1.0,1.0,0.0,3.0,3.0,0.0,-999.0,-999.0,0.0,1.0,0.0,-999.0,-999.0,-999.0,2.497307927029893
11105,Missing,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,Fried Rice,Ham Fried Rice,1.0,1.0,-999.0,1.0,-999.0,0.0,4.0,-999.0,0.0,1.0,-999.0,-999.0,-999.0,-999.0,-999.0
12869,False,1.0,195.133625667547,299.965485625,386.0,17.0,12.0,-999.0,12.0,22.0,0.3951800246079792,153.97835077284338,Wings,Wings (Traditional),1.0,1.0,0.0,1.0,1.0,0.0,-999.0,-999.0,0.0,1.0,0.0,-999.0,-999.0,-999.0,-999.0
5558,False,1.0,130.56012652318583,143.9628459490741,510.0,7.0,3.0,1.0,8.0,5.0,0.4226443699366069,92.0152163711031,Slices,Veggie,1.0,1.0,373.75000000000006,6.0,-999.0,0.0,-999.0,1.0,0.0,3.0,70.55,1.0,-999.0,5.0,29.19915485630382
